Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
7.582,0.01,-0.078,-0.088,0.034,0.049,-0.083,0.024,0.181,0.224,0.41,0.356,0.054
7.584,0.015,-0.073,-0.088,0.029,0.049,-0.083,0.034,0.195,0.224,0.42,0.361,0.054
7.586,0.02,-0.073,-0.093,0.029,0.054,-0.083,0.034,0.205,0.229,0.425,0.361,0.054
7.588,0.044,-0.073,-0.117,0.015,0.078,-0.098,0.034,0.21,0.244,0.425,0.366,0.054
7.59,0.054,-0.059,-0.112,0.005,0.083,-0.088,0.034,0.22,0.268,0.415,0.371,0.054
7.592,0.044,-0.049,-0.093,0.005,0.068,-0.073,0.029,0.22,0.264,0.405,0.361,0.044
7.594,0.034,-0.044,-0.078,0.005,0.054,-0.063,0.029,0.21,0.254,0.405,0.371,0.049
7.596,0.034,-0.034,-0.068,0.0,0.049,-0.054,0.024,0.205,0.249,0.41,0.386,0.054
7.598,0.029,-0.024,-0.054,0.0,0.039,-0.039,0.02,0.195,0.239,0.42,0.39,0.054
7.6,0.039,-0.034,-0.073,0.0,0.054,-0.054,0.029,0.21,0.239,0.41,0.381,0.059
7.602,0.039,-0.044,-0.083,0.005,0.059,-0.063,0.029,0.215,0.239,0.415,0.371,0.063
7.604,0.039,-0.054,-0.093,0.01,0.063,-0.073,0.039,0.224,0.259,0.415,0.381,0.063
7.606,0.039,-0.063,-0.102,0.015,0.068,-0.083,0.044,0.234,0.273,0.42,0.381,0.063
7.608,0.044,-0.078,-0.122,0.02,0.083,-0.102,0.044,0.239,0.273,0.415,0.386,0.063
7.61,0.044,-0.078,-0.122,0.02,0.083,-0.102,0.039,0.249,0.273,0.415,0.381,0.059
7.612,0.044,-0.073,-0.117,0.015,0.078,-0.098,0.039,0.254,0.278,0.425,0.376,0.039
7.614,0.049,-0.073,-0.122,0.015,0.083,-0.098,0.049,0.259,0.273,0.434,0.371,0.034
7.616,0.034,-0.054,-0.088,0.01,0.059,-0.073,0.059,0.254,0.264,0.434,0.386,0.044
7.618,0.034,-0.049,-0.083,0.01,0.059,-0.068,0.059,0.254,0.264,0.429,0.386,0.049
7.62,0.029,-0.049,-0.078,0.01,0.054,-0.063,0.059,0.259,0.264,0.429,0.4,0.054
7.622,0.024,-0.044,-0.068,0.01,0.044,-0.059,0.063,0.264,0.278,0.429,0.39,0.054
7.624,0.034,-0.034,-0.068,0.0,0.049,-0.054,0.059,0.273,0.283,0.439,0.386,0.054
7.626,0.049,-0.044,-0.093,0.0,0.068,-0.068,0.073,0.288,0.293,0.449,0.386,0.063
7.628,0.059,-0.044,-0.102,-0.005,0.078,-0.073,0.073,0.307,0.312,0.459,0.39,0.063
7.63,0.044,-0.039,-0.083,0.0,0.063,-0.063,0.073,0.322,0.312,0.459,0.39,0.063
7.632,0.054,-0.049,-0.102,0.0,0.078,-0.078,0.073,0.332,0.332,0.459,0.405,0.068
7.634,0.059,-0.039,-0.098,-0.01,0.078,-0.068,0.073,0.342,0.332,0.464,0.41,0.068
7.636,0.063,-0.029,-0.093,-0.015,0.078,-0.063,0.073,0.346,0.342,0.483,0.41,0.068
7.638,0.073,-0.029,-0.102,-0.02,0.088,-0.068,0.078,0.351,0.356,0.488,0.415,0.068
7.64,0.054,-0.029,-0.083,-0.01,0.068,-0.059,0.093,0.366,0.366,0.493,0.405,0.054
7.642,0.044,-0.024,-0.068,-0.01,0.054,-0.049,0.102,0.376,0.371,0.488,0.405,0.054
7.644,0.02,-0.015,-0.034,0.0,0.024,-0.024,0.112,0.386,0.366,0.498,0.405,0.054
7.646,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.395,0.371,0.508,0.415,0.054
7.648,0.02,-0.024,-0.044,0.005,0.029,-0.034,0.132,0.41,0.395,0.503,0.415,0.068
7.65,0.02,-0.044,-0.063,0.015,0.039,-0.054,0.142,0.434,0.42,0.503,0.41,0.068
7.652,0.01,-0.059,-0.068,0.024,0.039,-0.063,0.146,0.454,0.429,0.503,0.41,0.068
7.654,0.01,-0.083,-0.093,0.039,0.049,-0.088,0.151,0.459,0.434,0.508,0.42,0.068
7.656,0.029,-0.083,-0.112,0.029,0.068,-0.098,0.146,0.468,0.444,0.517,0.425,0.078
7.658,0.034,-0.054,-0.088,0.01,0.059,-0.073,0.146,0.488,0.454,0.532,0.434,0.078
7.66,0.049,-0.044,-0.093,0.0,0.068,-0.068,0.156,0.508,0.468,0.556,0.449,0.078
7.662,0.054,-0.034,-0.088,-0.01,0.068,-0.063,0.156,0.522,0.478,0.561,0.454,0.078
7.664,0.073,-0.015,-0.088,-0.029,0.078,-0.054,0.166,0.537,0.493,0.556,0.444,0.078
7.666,0.063,-0.005,-0.068,-0.029,0.063,-0.039,0.171,0.551,0.508,0.561,0.444,0.073
7.668,0.054,0.0,-0.054,-0.024,0.054,-0.029,0.171,0.561,0.522,0.576,0.449,0.068
7.67,0.054,0.005,-0.049,-0.029,0.049,-0.024,0.185,0.581,0.547,0.576,0.454,0.068
7.672,0.059,0.0,-0.059,-0.029,0.059,-0.029,0.195,0.615,0.556,0.571,0.444,0.063
7.674,0.068,-0.005,-0.073,-0.029,0.068,-0.039,0.21,0.634,0.566,0.576,0.454,0.063
7.676,0.054,-0.01,-0.063,-0.02,0.059,-0.039,0.22,0.664,0.586,0.6,0.464,0.059
7.678,0.029,-0.005,-0.034,-0.01,0.029,-0.02,0.234,0.678,0.6,0.61,0.464,0.054
7.68,0.015,-0.005,-0.02,-0.005,0.015,-0.015,0.259,0.717,0.62,0.634,0.468,0.059
7.682,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.264,0.732,0.63,0.634,0.483,0.063
7.684,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.273,0.752,0.649,0.634,0.493,0.068
7.686,0.02,-0.005,-0.024,-0.005,0.02,-0.015,0.283,0.781,0.673,0.644,0.493,0.073
7.688,0.02,-0.005,-0.024,-0.005,0.02,-0.015,0.303,0.82,0.698,0.664,0.493,0.083
7.69,0.015,-0.005,-0.02,-0.005,0.015,-0.015,0.317,0.844,0.722,0.678,0.508,0.083
7.692,0.015,-0.005,-0.02,-0.005,0.015,-0.015,0.332,0.869,0.747,0.693,0.517,0.073
7.694,0.005,-0.015,-0.02,0.005,0.01,-0.02,0.342,0.893,0.756,0.712,0.522,0.073
7.696,0.015,-0.01,-0.024,0.0,0.02,-0.02,0.346,0.913,0.771,0.712,0.517,0.073
7.698,0.015,-0.015,-0.029,0.0,0.02,-0.024,0.356,0.932,0.791,0.712,0.517,0.073
7.7,0.01,-0.01,-0.02,0.0,0.015,-0.015,0.366,0.952,0.81,0.717,0.517,0.078
7.702,0.01,-0.015,-0.024,0.005,0.015,-0.02,0.381,0.971,0.825,0.727,0.522,0.078
7.704,0.02,-0.01,-0.029,-0.005,0.024,-0.02,0.39,0.991,0.839,0.727,0.532,0.078
7.706,0.02,0.0,-0.02,-0.01,0.02,-0.01,0.4,1.005,0.849,0.732,0.532,0.073
7.708,0.02,0.005,-0.015,-0.01,0.015,-0.005,0.405,1.02,0.854,0.732,0.532,0.068
7.71,0.024,0.02,-0.005,-0.02,0.015,0.005,0.42,1.03,0.859,0.732,0.532,0.059
7.712,0.029,0.034,0.005,-0.029,0.01,0.02,0.429,1.049,0.849,0.747,0.537,0.049
7.714,0.005,0.034,0.029,-0.02,-0.015,0.029,0.439,1.059,0.864,0.761,0.547,0.049
7.716,-0.02,0.034,0.054,-0.005,-0.039,0.044,0.454,1.074,0.888,0.761,0.551,0.049
7.718,-0.029,0.039,0.068,-0.005,-0.049,0.054,0.464,1.078,0.913,0.756,0.551,0.054
7.72,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.464,1.074,0.913,0.756,0.532,0.049
7.722,-0.01,0.044,0.054,-0.015,-0.034,0.049,0.464,1.074,0.908,0.756,0.527,0.054
7.724,0.01,0.044,0.034,-0.024,-0.015,0.039,0.459,1.074,0.898,0.766,0.527,0.059
7.726,0.02,0.044,0.024,-0.029,-0.005,0.034,0.454,1.069,0.883,0.766,0.532,0.059
7.728,0.015,0.029,0.015,-0.02,0.0,0.02,0.459,1.069,0.893,0.752,0.532,0.063
7.73,0.015,0.024,0.01,-0.02,0.0,0.015,0.464,1.069,0.878,0.752,0.517,0.059
7.732,0.01,0.01,0.0,-0.01,0.005,0.005,0.464,1.059,0.878,0.727,0.503,0.044
7.734,0.005,-0.005,-0.01,0.0,0.005,-0.01,0.468,1.039,0.869,0.712,0.498,0.039
7.736,-0.005,0.015,0.02,-0.005,-0.015,0.015,0.449,1.02,0.849,0.708,0.503,0.039
7.738,0.0,0.034,0.034,-0.015,-0.02,0.034,0.444,1.0,0.844,0.703,0.498,0.044
7.74,0.0,0.044,0.044,-0.02,-0.024,0.044,0.439,0.976,0.825,0.698,0.493,0.049
7.742,-0.02,0.054,0.073,-0.015,-0.049,0.063,0.434,0.947,0.8,0.683,0.488,0.054
7.744,-0.024,0.059,0.083,-0.015,-0.054,0.068,0.425,0.908,0.756,0.659,0.473,0.039
7.746,-0.024,0.073,0.098,-0.024,-0.063,0.083,0.41,0.874,0.722,0.63,0.449,0.034
7.748,-0.024,0.078,0.102,-0.024,-0.063,0.088,0.386,0.839,0.683,0.61,0.444,0.044
7.75,-0.029,0.083,0.112,-0.024,-0.073,0.098,0.361,0.8,0.654,0.586,0.429,0.039
7.752,-0.024,0.068,0.093,-0.02,-0.059,0.078,0.361,0.761,0.625,0.571,0.415,0.044
7.754,-0.015,0.063,0.078,-0.024,-0.049,0.068,0.346,0.717,0.595,0.551,0.405,0.049
7.756,0.0,0.059,0.059,-0.029,-0.029,0.059,0.322,0.683,0.571,0.532,0.405,0.054
7.758,0.01,0.054,0.044,-0.029,-0.02,0.049,0.312,0.639,0.537,0.503,0.395,0.059
7.76,-0.01,0.049,0.059,-0.02,-0.034,0.054,0.288,0.586,0.493,0.473,0.386,0.059
7.762,-0.015,0.049,0.063,-0.015,-0.039,0.054,0.268,0.542,0.444,0.444,0.381,0.059
7.764,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.259,0.508,0.395,0.415,0.366,0.059
7.766,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.244,0.464,0.351,0.395,0.346,0.059
7.768,-0.015,0.054,0.068,-0.02,-0.044,0.059,0.224,0.405,0.317,0.356,0.337,0.054
7.77,-0.02,0.049,0.068,-0.015,-0.044,0.059,0.19,0.366,0.273,0.332,0.307,0.049
7.772,-0.015,0.054,0.068,-0.02,-0.044,0.059,0.171,0.327,0.244,0.307,0.283,0.039
7.774,-0.01,0.063,0.073,-0.024,-0.044,0.068,0.146,0.303,0.229,0.293,0.273,0.034
7.776,-0.024,0.068,0.093,-0.02,-0.059,0.078,0.146,0.259,0.195,0.288,0.268,0.039
7.778,-0.029,0.073,0.102,-0.02,-0.068,0.088,0.132,0.224,0.156,0.259,0.259,0.039
7.78,-0.01,0.078,0.088,-0.034,-0.049,0.083,0.107,0.195,0.117,0.244,0.244,0.039
7.782,-0.024,0.078,0.102,-0.024,-0.063,0.088,0.098,0.166,0.078,0.22,0.234,0.039
7.784,-0.015,0.063,0.078,-0.024,-0.049,0.068,0.073,0.156,0.068,0.205,0.22,0.039
7.786,-0.01,0.054,0.063,-0.02,-0.039,0.059,0.063,0.132,0.049,0.2,0.22,0.039
7.788,-0.005,0.044,0.049,-0.02,-0.029,0.044,0.059,0.107,0.029,0.2,0.215,0.049
7.79,0.0,0.034,0.034,-0.015,-0.02,0.034,0.044,0.093,0.015,0.181,0.205,0.039
7.792,0.024,0.034,0.01,-0.029,0.005,0.02,0.02,0.063,-0.005,0.171,0.185,0.024
7.794,0.029,0.024,-0.005,-0.024,0.015,0.01,0.01,0.044,-0.029,0.156,0.171,0.02
7.796,0.034,0.02,-0.015,-0.024,0.024,0.0,0.005,0.039,-0.044,0.142,0.166,0.024
7.798,0.039,0.02,-0.02,-0.029,0.029,0.0,-0.005,0.034,-0.059,0.127,0.166,0.02
7.8,0.044,0.02,-0.024,-0.029,0.034,-0.005,0.005,0.015,-0.063,0.127,0.156,0.01
7.802,0.029,0.01,-0.02,-0.02,0.024,-0.005,0.0,-0.005,-0.073,0.122,0.161,0.005
7.804,0.024,0.01,-0.015,-0.015,0.02,-0.005,-0.005,-0.015,-0.088,0.117,0.161,0.005
7.806,0.024,0.015,-0.01,-0.02,0.015,0.0,-0.01,-0.02,-0.093,0.117,0.161,0.01
7.808,0.024,0.024,0.0,-0.024,0.01,0.01,-0.02,-0.029,-0.112,0.098,0.156,0.02
7.81,0.034,0.039,0.005,-0.034,0.015,0.02,-0.029,-0.039,-0.122,0.098,0.151,0.02
7.812,0.044,0.049,0.005,-0.044,0.02,0.024,-0.039,-0.049,-0.127,0.098,0.146,0.01
7.814,0.049,0.049,0.0,-0.049,0.024,0.024,-0.049,-0.049,-0.127,0.098,0.142,0.01
7.816,0.054,0.029,-0.024,-0.039,0.039,0.0,-0.039,-0.063,-0.132,0.088,0.137,0.0
7.818,0.054,0.024,-0.029,-0.039,0.039,-0.005,-0.039,-0.063,-0.137,0.088,0.137,0.0
7.82,0.039,0.02,-0.02,-0.029,0.029,0.0,-0.044,-0.063,-0.137,0.078,0.137,0.0
7.822,0.029,0.01,-0.02,-0.02,0.024,-0.005,-0.044,-0.073,-0.137,0.078,0.132,0.01
7.824,0.039,0.0,-0.039,-0.02,0.039,-0.02,-0.054,-0.063,-0.142,0.093,0.146,0.02
7.826,0.044,0.0,-0.044,-0.02,0.044,-0.024,-0.054,-0.063,-0.142,0.093,0.142,0.02
7.828,0.054,0.005,-0.049,-0.029,0.049,-0.024,-0.054,-0.063,-0.142,0.098,0.146,0.015
7.83,0.068,0.01,-0.059,-0.039,0.063,-0.024,-0.054,-0.063,-0.142,0.107,0.151,0.015
7.832,0.049,0.02,-0.029,-0.034,0.039,-0.005,-0.044,-0.073,-0.146,0.107,0.142,0.015
7.834,0.029,0.01,-0.02,-0.02,0.024,-0.005,-0.044,-0.073,-0.146,0.102,0.142,0.02
7.836,0.02,0.01,-0.01,-0.015,0.015,0.0,-0.044,-0.073,-0.132,0.098,0.137,0.02
7.838,0.02,0.01,-0.01,-0.015,0.015,0.0,-0.049,-0.073,-0.127,0.088,0.137,0.024
7.84,0.01,0.024,0.015,-0.015,-0.005,0.02,-0.049,-0.068,-0.122,0.088,0.142,0.024
7.842,0.015,0.024,0.01,-0.02,0.0,0.015,-0.049,-0.063,-0.117,0.088,0.146,0.024
7.844,0.029,0.029,0.0,-0.029,0.015,0.015,-0.049,-0.059,-0.117,0.093,0.146,0.024
7.846,0.034,0.034,0.0,-0.034,0.015,0.015,-0.049,-0.063,-0.112,0.112,0.146,0.024
7.848,0.034,0.029,-0.005,-0.029,0.02,0.01,-0.059,-0.073,-0.117,0.102,0.137,0.029
7.85,0.044,0.02,-0.024,-0.029,0.034,-0.005,-0.059,-0.063,-0.112,0.102,0.137,0.034
7.852,0.059,0.005,-0.054,-0.029,0.054,-0.024,-0.059,-0.063,-0.117,0.098,0.137,0.039
7.854,0.068,-0.005,-0.073,-0.029,0.068,-0.039,-0.063,-0.054,-0.122,0.093,0.137,0.044
7.856,0.059,0.005,-0.054,-0.029,0.054,-0.024,-0.054,-0.044,-0.117,0.102,0.137,0.044
7.858,0.039,0.015,-0.024,-0.024,0.029,-0.005,-0.054,-0.044,-0.107,0.102,0.132,0.044
7.86,0.039,0.005,-0.034,-0.02,0.034,-0.015,-0.054,-0.044,-0.102,0.107,0.137,0.044
7.862,0.039,0.005,-0.034,-0.02,0.034,-0.015,-0.054,-0.034,-0.107,0.127,0.151,0.044
7.864,0.049,0.015,-0.034,-0.029,0.039,-0.01,-0.044,-0.029,-0.107,0.117,0.142,0.044
7.866,0.049,0.024,-0.024,-0.034,0.034,0.0,-0.044,-0.029,-0.098,0.112,0.142,0.044
7.868,0.049,0.029,-0.02,-0.039,0.034,0.005,-0.039,-0.029,-0.093,0.112,0.146,0.044
7.87,0.054,0.029,-0.024,-0.039,0.039,0.0,-0.039,-0.029,-0.093,0.112,0.151,0.044
7.872,0.049,0.024,-0.024,-0.034,0.034,0.0,-0.044,-0.02,-0.093,0.122,0.146,0.049
7.874,0.039,0.02,-0.02,-0.029,0.029,0.0,-0.034,-0.015,-0.083,0.127,0.151,0.054
7.876,0.029,0.024,-0.005,-0.024,0.015,0.01,-0.029,-0.015,-0.073,0.146,0.156,0.059
7.878,0.024,0.034,0.01,-0.029,0.005,0.02,-0.034,-0.015,-0.068,0.146,0.156,0.063
7.88,0.049,0.044,-0.005,-0.044,0.024,0.02,-0.034,-0.01,-0.059,0.137,0.151,0.059
7.882,0.049,0.059,0.01,-0.054,0.02,0.034,-0.029,-0.005,-0.059,0.137,0.146,0.054
7.884,0.044,0.063,0.02,-0.054,0.01,0.039,-0.015,0.005,-0.059,0.146,0.146,0.049
7.886,0.034,0.073,0.039,-0.054,-0.005,0.054,0.0,0.015,-0.059,0.151,0.151,0.044
7.888,0.039,0.059,0.02,-0.049,0.01,0.039,0.015,0.024,-0.044,0.156,0.156,0.049
7.89,0.059,0.068,0.01,-0.063,0.024,0.039,0.02,0.029,-0.039,0.166,0.161,0.059
7.892,0.068,0.073,0.005,-0.068,0.029,0.039,0.029,0.034,-0.034,0.166,0.161,0.059
7.894,0.083,0.078,-0.005,-0.078,0.044,0.034,0.029,0.039,-0.024,0.166,0.156,0.054
7.896,0.073,0.098,0.024,-0.083,0.024,0.059,0.039,0.054,-0.01,0.171,0.166,0.049
7.898,0.073,0.107,0.034,-0.088,0.02,0.068,0.049,0.059,-0.01,0.185,0.166,0.054
7.9,0.073,0.117,0.044,-0.093,0.015,0.078,0.059,0.063,-0.005,0.2,0.166,0.059
7.902,0.063,0.127,0.063,-0.093,0.0,0.093,0.068,0.073,0.005,0.19,0.166,0.059
7.904,0.054,0.117,0.063,-0.083,-0.005,0.088,0.073,0.078,0.0,0.19,0.166,0.068
7.906,0.049,0.112,0.063,-0.078,-0.01,0.088,0.073,0.078,0.005,0.195,0.166,0.068
7.908,0.044,0.107,0.063,-0.073,-0.01,0.083,0.073,0.078,0.005,0.195,0.166,0.068
7.91,0.044,0.107,0.063,-0.073,-0.01,0.083,0.073,0.083,0.005,0.195,0.156,0.063
7.912,0.054,0.098,0.044,-0.073,0.005,0.068,0.083,0.083,0.005,0.19,0.146,0.063
7.914,0.054,0.078,0.024,-0.063,0.015,0.049,0.083,0.083,0.01,0.19,0.146,0.068
7.916,0.054,0.068,0.015,-0.059,0.02,0.039,0.073,0.083,0.01,0.185,0.142,0.068
7.918,0.054,0.059,0.005,-0.054,0.024,0.029,0.068,0.083,0.01,0.185,0.142,0.068
7.92,0.063,0.078,0.015,-0.068,0.024,0.044,0.073,0.083,0.0,0.176,0.132,0.063
7.922,0.068,0.093,0.024,-0.078,0.02,0.059,0.073,0.078,0.0,0.176,0.137,0.059
7.924,0.073,0.102,0.029,-0.088,0.02,0.063,0.054,0.068,-0.005,0.176,0.142,0.054
7.926,0.078,0.117,0.039,-0.098,0.02,0.078,0.039,0.068,-0.005,0.176,0.142,0.059
7.928,0.083,0.127,0.044,-0.102,0.02,0.083,0.029,0.059,-0.005,0.19,0.156,0.073
7.93,0.093,0.142,0.049,-0.117,0.02,0.093,0.02,0.059,-0.015,0.19,0.156,0.073
7.932,0.093,0.146,0.054,-0.117,0.02,0.098,-0.01,0.049,-0.02,0.2,0.156,0.073
7.934,0.093,0.146,0.054,-0.117,0.02,0.098,-0.039,0.034,-0.024,0.205,0.151,0.083
7.936,0.112,0.161,0.049,-0.137,0.029,0.102,-0.083,0.034,-0.029,0.195,0.151,0.093
7.938,0.137,0.171,0.034,-0.151,0.049,0.102,-0.127,0.029,-0.039,0.195,0.146,0.093
7.94,0.146,0.161,0.015,-0.151,0.063,0.088,-0.156,0.024,-0.049,0.195,0.146,0.093
7.942,0.161,0.156,-0.005,-0.156,0.083,0.073,-0.171,0.02,-0.054,0.19,0.142,0.083
7.944,0.161,0.166,0.005,-0.161,0.078,0.083,-0.161,0.01,-0.068,0.176,0.132,0.083
7.946,0.166,0.161,-0.005,-0.161,0.083,0.078,-0.171,-0.01,-0.073,0.161,0.117,0.073
7.948,0.166,0.166,0.0,-0.166,0.083,0.083,-0.195,-0.02,-0.083,0.146,0.107,0.068
7.95,0.166,0.176,0.01,-0.171,0.078,0.093,-0.2,-0.024,-0.088,0.122,0.093,0.059
7.952,0.146,0.146,0.0,-0.146,0.073,0.073,-0.21,-0.044,-0.112,0.102,0.078,0.039
7.954,0.127,0.122,-0.005,-0.122,0.063,0.059,-0.21,-0.068,-0.142,0.088,0.063,0.02
7.956,0.107,0.102,-0.005,-0.102,0.054,0.049,-0.21,-0.078,-0.166,0.063,0.034,0.01
7.958,0.078,0.078,0.0,-0.078,0.039,0.039,-0.205,-0.088,-0.195,0.049,0.02,-0.005
7.96,0.073,0.093,0.02,-0.083,0.024,0.054,-0.195,-0.088,-0.19,0.068,0.024,0.0
7.962,0.078,0.088,0.01,-0.083,0.034,0.049,-0.19,-0.093,-0.19,0.063,0.029,0.0
7.964,0.078,0.093,0.015,-0.083,0.029,0.054,-0.19,-0.098,-0.205,0.054,0.024,-0.01
7.966,0.083,0.098,0.015,-0.088,0.034,0.054,-0.171,-0.098,-0.195,0.063,0.029,-0.01
7.968,0.088,0.068,-0.02,-0.078,0.054,0.024,-0.151,-0.098,-0.195,0.049,0.02,-0.015
7.97,0.078,0.054,-0.024,-0.063,0.049,0.015,-0.142,-0.093,-0.19,0.044,0.015,-0.015
7.972,0.073,0.034,-0.039,-0.054,0.054,-0.005,-0.151,-0.093,-0.185,0.034,0.005,-0.015
7.974,0.063,0.02,-0.044,-0.039,0.054,-0.015,-0.156,-0.083,-0.181,0.039,-0.015,-0.015
7.976,0.063,0.01,-0.054,-0.034,0.059,-0.024,-0.146,-0.073,-0.171,0.059,0.0,-0.015
7.978,0.059,0.01,-0.049,-0.034,0.054,-0.02,-0.132,-0.068,-0.161,0.078,0.0,-0.015
7.98,0.049,0.01,-0.039,-0.029,0.044,-0.015,-0.117,-0.059,-0.151,0.078,0.005,-0.015
7.982,0.044,0.01,-0.034,-0.024,0.039,-0.015,-0.083,-0.054,-0.142,0.073,0.005,-0.015
7.984,0.005,0.02,0.015,-0.01,-0.005,0.015,-0.073,-0.039,-0.127,0.068,0.005,-0.02
7.986,0.0,0.01,0.01,-0.005,-0.005,0.01,-0.068,-0.02,-0.107,0.078,0.01,-0.02
7.988,0.01,-0.005,-0.015,0.0,0.01,-0.01,-0.068,-0.02,-0.107,0.078,0.01,-0.02
7.99,0.01,-0.01,-0.02,0.0,0.015,-0.015,-0.068,-0.02,-0.107,0.078,0.01,-0.02
7.992,0.01,-0.015,-0.024,0.005,0.015,-0.02,-0.068,-0.02,-0.107,0.078,0.01,-0.02
7.994,0.01,-0.02,-0.029,0.005,0.02,-0.024,-0.068,-0.02,-0.107,0.078,0.01,-0.02
7.996,0.015,-0.034,-0.049,0.01,0.029,-0.044,-0.049,-0.029,-0.117,0.063,0.0,-0.034
7.998,0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.049,-0.024,-0.117,0.059,-0.01,-0.034
8.0,0.0,-0.034,-0.034,0.02,0.015,-0.034,-0.049,-0.02,-0.117,0.049,-0.02,-0.029
8.002,0.0,-0.044,-0.044,0.024,0.02,-0.044,-0.049,-0.02,-0.117,0.044,-0.029,-0.029
8.004,-0.005,-0.059,-0.054,0.034,0.024,-0.059,-0.063,-0.02,-0.112,0.054,-0.024,-0.024
8.006,-0.005,-0.063,-0.059,0.034,0.024,-0.063,-0.063,-0.02,-0.107,0.059,-0.02,-0.029
8.008,-0.005,-0.073,-0.068,0.039,0.029,-0.073,-0.068,-0.02,-0.102,0.063,-0.015,-0.029
8.01,-0.005,-0.078,-0.073,0.044,0.034,-0.078,-0.078,-0.02,-0.098,0.068,-0.01,-0.029
8.012,0.0,-0.059,-0.059,0.029,0.029,-0.059,-0.083,-0.029,-0.107,0.049,-0.029,-0.044
8.014,0.01,-0.044,-0.054,0.02,0.029,-0.049,-0.088,-0.029,-0.112,0.039,-0.034,-0.049
8.016,0.01,-0.034,-0.044,0.015,0.024,-0.039,-0.093,-0.034,-0.122,0.039,-0.039,-0.049
8.018,0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.098,-0.034,-0.122,0.049,-0.049,-0.049
8.02,0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.093,-0.029,-0.102,0.059,-0.039,-0.034
8.022,0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.088,-0.02,-0.098,0.063,-0.034,-0.034
8.024,0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.083,-0.015,-0.093,0.068,-0.029,-0.034
8.026,0.01,-0.034,-0.044,0.015,0.024,-0.039,-0.078,-0.01,-0.093,0.073,-0.024,-0.039
8.028,-0.01,-0.039,-0.029,0.024,0.01,-0.034,-0.078,0.0,-0.093,0.068,-0.039,-0.049
8.03,-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.078,0.0,-0.088,0.059,-0.039,-0.049
8.032,-0.039,-0.059,-0.02,0.049,-0.01,-0.039,-0.073,0.0,-0.088,0.054,-0.039,-0.049
8.034,-0.049,-0.054,-0.005,0.054,-0.024,-0.029,-0.073,0.005,-0.078,0.059,-0.044,-0.044
8.036,-0.039,-0.063,-0.024,0.054,-0.01,-0.044,-0.078,0.005,-0.083,0.073,-0.039,-0.034
8.038,-0.039,-0.073,-0.034,0.059,-0.005,-0.054,-0.083,0.005,-0.078,0.078,-0.034,-0.024
8.04,-0.029,-0.073,-0.044,0.054,0.005,-0.059,-0.088,0.01,-0.073,0.073,-0.029,-0.02
8.042,-0.005,-0.068,-0.063,0.039,0.029,-0.068,-0.088,0.01,-0.078,0.078,-0.024,-0.01
8.044,0.01,-0.059,-0.068,0.024,0.039,-0.063,-0.102,-0.005,-0.093,0.068,-0.039,-0.029
8.046,0.01,-0.054,-0.063,0.024,0.034,-0.059,-0.107,-0.015,-0.088,0.063,-0.049,-0.034
8.048,0.015,-0.044,-0.059,0.015,0.034,-0.054,-0.112,-0.024,-0.093,0.054,-0.059,-0.044
8.05,0.02,-0.034,-0.054,0.01,0.034,-0.044,-0.117,-0.034,-0.098,0.044,-0.068,-0.049
8.052,0.02,-0.044,-0.063,0.015,0.039,-0.054,-0.112,-0.029,-0.088,0.054,-0.063,-0.049
8.054,0.02,-0.039,-0.059,0.01,0.039,-0.049,-0.112,-0.024,-0.083,0.059,-0.063,-0.054
8.056,0.024,-0.039,-0.063,0.01,0.044,-0.054,-0.107,-0.02,-0.078,0.063,-0.063,-0.059
8.058,0.024,-0.034,-0.059,0.005,0.039,-0.049,-0.102,-0.015,-0.073,0.068,-0.059,-0.059
8.06,0.034,-0.024,-0.059,-0.005,0.044,-0.044,-0.102,-0.015,-0.083,0.054,-0.073,-0.044
8.062,0.034,-0.024,-0.059,-0.005,0.044,-0.044,-0.102,-0.015,-0.083,0.054,-0.073,-0.044
8.064,0.049,-0.024,-0.073,-0.01,0.059,-0.049,-0.098,-0.015,-0.083,0.054,-0.073,-0.039
8.066,0.039,-0.034,-0.073,0.0,0.054,-0.054,-0.098,-0.01,-0.078,0.054,-0.063,-0.039
8.068,0.029,-0.024,-0.054,0.0,0.039,-0.039,-0.107,-0.01,-0.073,0.063,-0.063,-0.039
8.07,0.039,-0.024,-0.063,-0.005,0.049,-0.044,-0.117,-0.01,-0.068,0.063,-0.063,-0.034
8.072,0.039,-0.02,-0.059,-0.01,0.049,-0.039,-0.122,-0.015,-0.073,0.063,-0.063,-0.034
8.074,0.029,-0.02,-0.049,-0.005,0.039,-0.034,-0.122,-0.015,-0.068,0.059,-0.073,-0.039
