Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
7.692,-0.044,-0.054,-0.01,0.049,-0.02,-0.034,-0.029,0.015,-0.029,0.005,-0.068,-0.107
7.694,-0.029,-0.024,0.005,0.029,-0.02,-0.01,-0.02,0.02,-0.024,0.01,-0.063,-0.107
7.696,-0.029,-0.015,0.015,0.024,-0.024,0.0,-0.005,0.029,-0.024,0.02,-0.059,-0.107
7.698,-0.054,-0.039,0.015,0.049,-0.034,-0.015,0.0,0.029,-0.034,0.01,-0.059,-0.117
7.7,-0.034,-0.005,0.029,0.02,-0.034,0.01,0.02,0.034,-0.02,0.02,-0.024,-0.107
7.702,-0.01,0.02,0.029,-0.005,-0.02,0.024,0.029,0.049,-0.01,0.024,-0.029,-0.112
7.704,-0.063,-0.044,0.02,0.054,-0.044,-0.015,-0.01,0.024,-0.034,0.0,-0.078,-0.127
7.706,-0.073,-0.083,-0.01,0.078,-0.034,-0.049,-0.024,0.01,-0.039,-0.005,-0.098,-0.137
7.708,-0.059,-0.073,-0.015,0.068,-0.024,-0.044,0.0,0.02,-0.024,0.01,-0.088,-0.122
7.71,-0.068,-0.063,0.005,0.068,-0.039,-0.029,0.01,0.034,-0.015,0.02,-0.059,-0.102
7.712,-0.059,-0.044,0.015,0.054,-0.039,-0.015,0.024,0.039,-0.015,0.034,-0.039,-0.093
7.714,-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.02,0.034,-0.024,0.02,-0.044,-0.107
7.716,-0.073,-0.044,0.029,0.059,-0.054,-0.01,0.02,0.034,-0.029,0.02,-0.059,-0.117
7.718,-0.044,-0.015,0.029,0.029,-0.039,0.005,0.01,0.029,-0.034,0.015,-0.049,-0.107
7.72,-0.068,-0.02,0.049,0.044,-0.059,0.015,-0.01,0.024,-0.034,0.015,-0.024,-0.122
7.722,-0.059,-0.015,0.044,0.039,-0.054,0.015,-0.015,0.034,-0.029,0.02,-0.034,-0.117
7.724,-0.068,-0.044,0.024,0.059,-0.049,-0.01,-0.029,0.02,-0.034,0.015,-0.063,-0.117
7.726,-0.068,-0.063,0.005,0.068,-0.039,-0.029,-0.015,0.02,-0.039,0.01,-0.073,-0.122
7.728,-0.068,-0.063,0.005,0.068,-0.039,-0.029,0.01,0.024,-0.029,0.015,-0.068,-0.107
7.73,-0.044,-0.02,0.024,0.034,-0.034,0.0,0.02,0.039,-0.02,0.024,-0.049,-0.088
7.732,-0.039,-0.01,0.029,0.024,-0.034,0.01,0.02,0.034,-0.024,0.02,-0.063,-0.098
7.734,-0.054,-0.024,0.029,0.039,-0.044,0.0,0.02,0.034,-0.024,0.02,-0.059,-0.102
7.736,-0.059,-0.029,0.029,0.044,-0.044,0.0,-0.01,0.024,-0.029,0.015,-0.078,-0.112
7.738,-0.063,-0.039,0.024,0.054,-0.044,-0.01,-0.005,0.029,-0.024,0.02,-0.063,-0.112
7.74,-0.039,-0.01,0.029,0.024,-0.034,0.01,-0.015,0.024,-0.024,0.024,-0.029,-0.102
7.742,-0.049,-0.02,0.029,0.034,-0.039,0.005,-0.015,0.029,-0.015,0.024,-0.044,-0.112
7.744,-0.059,-0.044,0.015,0.054,-0.039,-0.015,0.01,0.034,-0.01,0.029,-0.059,-0.112
7.746,-0.083,-0.078,0.005,0.083,-0.044,-0.039,0.024,0.034,-0.01,0.024,-0.073,-0.122
7.748,-0.093,-0.098,-0.005,0.098,-0.044,-0.054,0.01,0.029,-0.015,0.015,-0.083,-0.107
7.75,-0.083,-0.063,0.02,0.073,-0.054,-0.024,0.02,0.034,-0.01,0.02,-0.049,-0.102
7.752,-0.049,-0.024,0.024,0.039,-0.039,0.0,0.005,0.029,-0.01,0.024,-0.059,-0.102
7.754,-0.044,-0.01,0.034,0.029,-0.039,0.01,-0.029,0.01,-0.015,0.015,-0.063,-0.112
7.756,-0.068,-0.034,0.034,0.054,-0.054,0.0,-0.02,0.02,-0.01,0.02,-0.068,-0.107
7.758,-0.068,-0.049,0.02,0.059,-0.044,-0.015,-0.005,0.02,-0.005,0.02,-0.054,-0.102
7.76,-0.049,-0.005,0.044,0.029,-0.049,0.02,0.0,0.024,0.01,0.039,-0.01,-0.098
7.762,-0.039,-0.005,0.034,0.024,-0.039,0.015,-0.01,0.029,0.01,0.039,-0.02,-0.102
7.764,-0.034,0.0,0.034,0.02,-0.034,0.015,-0.005,0.054,0.034,0.063,-0.024,-0.088
7.766,-0.015,0.005,0.02,0.005,-0.02,0.01,0.039,0.122,0.102,0.107,0.01,-0.063
7.768,-0.02,-0.015,0.005,0.02,-0.015,-0.005,0.088,0.21,0.176,0.151,0.029,-0.044
7.77,-0.015,0.0,0.015,0.01,-0.015,0.005,0.151,0.327,0.268,0.19,0.073,-0.034
7.772,0.005,0.02,0.015,-0.01,-0.005,0.015,0.195,0.429,0.361,0.259,0.098,-0.02
7.774,0.02,0.02,0.0,-0.02,0.01,0.01,0.234,0.517,0.454,0.317,0.127,0.0
7.776,0.024,0.02,-0.005,-0.02,0.015,0.005,0.288,0.59,0.547,0.39,0.156,0.02
7.778,0.029,0.034,0.005,-0.029,0.01,0.02,0.317,0.615,0.595,0.439,0.185,0.034
7.78,0.063,0.098,0.034,-0.078,0.015,0.063,0.351,0.551,0.571,0.464,0.239,0.059
7.782,0.088,0.161,0.073,-0.122,0.005,0.117,0.288,0.386,0.483,0.473,0.268,0.093
7.784,0.078,0.176,0.098,-0.127,-0.01,0.137,0.142,0.146,0.327,0.439,0.264,0.117
7.786,0.093,0.22,0.127,-0.156,-0.02,0.171,0.005,-0.063,0.19,0.415,0.288,0.161
7.788,0.137,0.303,0.166,-0.22,-0.015,0.234,-0.137,-0.268,0.059,0.4,0.332,0.229
7.79,0.185,0.376,0.19,-0.278,-0.005,0.283,-0.342,-0.527,-0.142,0.351,0.376,0.288
7.792,0.137,0.351,0.215,-0.244,-0.039,0.283,-0.581,-0.834,-0.41,0.244,0.371,0.307
7.794,0.156,0.386,0.229,-0.268,-0.039,0.307,-0.795,-1.132,-0.693,0.127,0.361,0.346
7.796,0.22,0.473,0.254,-0.346,-0.02,0.361,-0.947,-1.362,-0.898,0.068,0.386,0.415
7.798,0.264,0.522,0.259,-0.39,0.0,0.39,-1.103,-1.562,-1.074,0.02,0.42,0.473
7.8,0.293,0.586,0.293,-0.439,0.0,0.439,-1.298,-1.762,-1.235,-0.02,0.473,0.527
7.802,0.307,0.649,0.342,-0.478,-0.02,0.493,-1.488,-1.981,-1.396,-0.063,0.503,0.581
7.804,0.346,0.717,0.371,-0.532,-0.015,0.542,-1.649,-2.176,-1.557,-0.102,0.537,0.664
7.806,0.425,0.825,0.4,-0.625,0.01,0.61,-1.767,-2.328,-1.693,-0.127,0.595,0.771
7.808,0.449,0.859,0.41,-0.654,0.02,0.634,-1.889,-2.484,-1.85,-0.166,0.669,0.869
7.81,0.483,0.908,0.425,-0.693,0.029,0.664,-1.991,-2.596,-1.967,-0.181,0.761,0.976
7.812,0.532,0.952,0.42,-0.742,0.054,0.683,-2.064,-2.684,-2.064,-0.195,0.825,1.078
7.814,0.547,0.956,0.41,-0.752,0.068,0.683,-2.098,-2.762,-2.191,-0.244,0.878,1.157
7.816,0.576,0.952,0.376,-0.761,0.098,0.664,-2.128,-2.83,-2.318,-0.307,0.893,1.21
7.818,0.615,0.981,0.366,-0.795,0.122,0.673,-2.172,-2.889,-2.425,-0.386,0.917,1.264
7.82,0.634,0.991,0.356,-0.81,0.137,0.673,-2.201,-2.943,-2.547,-0.488,0.927,1.293
7.822,0.644,0.956,0.312,-0.8,0.166,0.634,-2.211,-2.967,-2.63,-0.581,0.898,1.298
7.824,0.649,0.937,0.288,-0.791,0.181,0.61,-2.176,-2.943,-2.66,-0.654,0.874,1.303
7.826,0.63,0.932,0.303,-0.781,0.161,0.615,-2.128,-2.913,-2.679,-0.727,0.844,1.318
7.828,0.576,0.913,0.337,-0.742,0.117,0.625,-2.128,-2.918,-2.713,-0.805,0.82,1.327
7.83,0.586,0.942,0.356,-0.761,0.112,0.649,-2.128,-2.928,-2.762,-0.913,0.8,1.342
7.832,0.586,0.952,0.366,-0.766,0.107,0.659,-2.133,-2.933,-2.811,-1.025,0.732,1.332
7.834,0.566,0.927,0.361,-0.747,0.102,0.644,-2.108,-2.908,-2.855,-1.166,0.664,1.327
7.836,0.576,0.927,0.351,-0.752,0.112,0.639,-2.054,-2.874,-2.874,-1.298,0.566,1.322
7.838,0.547,0.917,0.371,-0.732,0.088,0.644,-2.011,-2.845,-2.904,-1.444,0.468,1.303
7.84,0.459,0.844,0.386,-0.649,0.034,0.615,-1.981,-2.816,-2.923,-1.571,0.386,1.269
7.842,0.429,0.766,0.337,-0.595,0.044,0.551,-1.918,-2.728,-2.869,-1.64,0.298,1.249
7.844,0.439,0.698,0.259,-0.566,0.088,0.478,-1.83,-2.625,-2.786,-1.64,0.254,1.264
7.846,0.429,0.586,0.156,-0.508,0.137,0.371,-1.728,-2.503,-2.689,-1.64,0.244,1.279
7.848,0.405,0.439,0.034,-0.42,0.185,0.234,-1.615,-2.362,-2.586,-1.62,0.234,1.283
7.85,0.395,0.342,-0.054,-0.366,0.224,0.142,-1.537,-2.245,-2.479,-1.586,0.268,1.303
7.852,0.405,0.259,-0.146,-0.332,0.273,0.054,-1.459,-2.128,-2.377,-1.537,0.283,1.327
7.854,0.405,0.176,-0.229,-0.288,0.317,-0.029,-1.371,-2.011,-2.274,-1.484,0.298,1.337
7.856,0.425,0.127,-0.298,-0.273,0.361,-0.088,-1.264,-1.85,-2.123,-1.381,0.346,1.357
7.858,0.41,0.02,-0.39,-0.215,0.4,-0.185,-1.176,-1.713,-1.981,-1.283,0.4,1.391
7.86,0.405,-0.029,-0.434,-0.185,0.42,-0.234,-1.093,-1.581,-1.835,-1.166,0.478,1.415
7.862,0.449,-0.034,-0.483,-0.205,0.464,-0.259,-0.991,-1.42,-1.64,-0.986,0.581,1.488
7.864,0.429,-0.117,-0.547,-0.156,0.488,-0.332,-0.898,-1.288,-1.484,-0.849,0.654,1.547
7.866,0.415,-0.215,-0.63,-0.098,0.522,-0.425,-0.82,-1.166,-1.357,-0.761,0.698,1.562
7.868,0.449,-0.264,-0.712,-0.093,0.581,-0.488,-0.727,-1.03,-1.2,-0.639,0.761,1.61
7.87,0.444,-0.298,-0.742,-0.073,0.59,-0.522,-0.664,-0.908,-1.059,-0.498,0.874,1.674
7.872,0.464,-0.307,-0.771,-0.078,0.615,-0.542,-0.61,-0.82,-0.966,-0.444,0.903,1.679
7.874,0.473,-0.303,-0.776,-0.083,0.625,-0.542,-0.556,-0.737,-0.878,-0.395,0.893,1.64
7.876,0.434,-0.317,-0.752,-0.059,0.59,-0.537,-0.498,-0.639,-0.771,-0.332,0.888,1.615
7.878,0.429,-0.312,-0.742,-0.059,0.586,-0.527,-0.444,-0.556,-0.678,-0.268,0.898,1.581
7.88,0.434,-0.268,-0.703,-0.083,0.566,-0.488,-0.395,-0.473,-0.595,-0.234,0.883,1.513
7.882,0.395,-0.254,-0.649,-0.068,0.522,-0.454,-0.351,-0.41,-0.532,-0.234,0.795,1.401
7.884,0.346,-0.273,-0.62,-0.034,0.483,-0.449,-0.303,-0.366,-0.483,-0.239,0.688,1.298
7.886,0.337,-0.244,-0.581,-0.044,0.459,-0.415,-0.259,-0.312,-0.425,-0.22,0.62,1.205
7.888,0.332,-0.2,-0.532,-0.063,0.429,-0.366,-0.21,-0.254,-0.351,-0.181,0.576,1.122
7.89,0.332,-0.151,-0.483,-0.088,0.405,-0.317,-0.171,-0.19,-0.278,-0.127,0.566,1.059
7.892,0.293,-0.132,-0.425,-0.078,0.356,-0.278,-0.132,-0.117,-0.195,-0.083,0.537,0.976
7.894,0.22,-0.142,-0.361,-0.039,0.288,-0.254,-0.098,-0.068,-0.132,-0.063,0.478,0.854
7.896,0.181,-0.132,-0.312,-0.024,0.244,-0.224,-0.049,-0.01,-0.073,-0.054,0.386,0.708
7.898,0.151,-0.102,-0.254,-0.024,0.2,-0.181,0.01,0.054,-0.024,-0.049,0.298,0.547
7.9,0.093,-0.088,-0.181,0.0,0.137,-0.137,0.054,0.102,0.015,-0.059,0.215,0.371
7.902,0.054,-0.088,-0.142,0.02,0.098,-0.117,0.107,0.156,0.063,-0.059,0.122,0.229
7.904,0.034,-0.102,-0.137,0.034,0.083,-0.122,0.171,0.21,0.117,-0.039,0.054,0.127
7.906,-0.01,-0.137,-0.127,0.073,0.059,-0.132,0.215,0.259,0.166,-0.02,0.0,0.024
7.908,-0.054,-0.137,-0.083,0.098,0.015,-0.112,0.264,0.307,0.215,0.005,-0.039,-0.068
7.91,-0.093,-0.122,-0.029,0.107,-0.034,-0.078,0.278,0.346,0.254,0.024,-0.054,-0.137
7.912,-0.117,-0.127,-0.01,0.122,-0.054,-0.068,0.293,0.366,0.278,0.034,-0.088,-0.195
7.914,-0.146,-0.156,-0.01,0.151,-0.068,-0.083,0.312,0.386,0.293,0.049,-0.088,-0.205
7.916,-0.161,-0.171,-0.01,0.166,-0.078,-0.093,0.327,0.386,0.293,0.039,-0.117,-0.234
7.918,-0.142,-0.156,-0.015,0.151,-0.063,-0.088,0.337,0.4,0.312,0.049,-0.112,-0.239
7.92,-0.166,-0.151,0.015,0.161,-0.093,-0.068,0.307,0.41,0.317,0.049,-0.093,-0.254
7.922,-0.122,-0.112,0.01,0.117,-0.068,-0.054,0.322,0.429,0.342,0.063,-0.112,-0.264
7.924,-0.146,-0.156,-0.01,0.151,-0.068,-0.083,0.332,0.434,0.342,0.054,-0.132,-0.273
7.926,-0.166,-0.171,-0.005,0.171,-0.083,-0.088,0.346,0.439,0.342,0.049,-0.146,-0.288
7.928,-0.166,-0.166,0.0,0.166,-0.083,-0.083,0.366,0.454,0.351,0.059,-0.146,-0.283
7.93,-0.156,-0.176,-0.02,0.166,-0.068,-0.098,0.386,0.468,0.371,0.073,-0.127,-0.283
7.932,-0.166,-0.176,-0.01,0.171,-0.078,-0.093,0.381,0.478,0.376,0.068,-0.142,-0.288
7.934,-0.166,-0.176,-0.01,0.171,-0.078,-0.093,0.356,0.473,0.371,0.063,-0.142,-0.288
7.936,-0.161,-0.166,-0.005,0.166,-0.078,-0.088,0.376,0.483,0.39,0.068,-0.156,-0.293
7.938,-0.171,-0.171,0.0,0.171,-0.088,-0.088,0.4,0.503,0.395,0.068,-0.161,-0.303
7.94,-0.156,-0.142,0.015,0.151,-0.088,-0.063,0.395,0.508,0.41,0.073,-0.132,-0.303
7.942,-0.161,-0.146,0.015,0.156,-0.088,-0.068,0.4,0.522,0.42,0.078,-0.156,-0.322
7.944,-0.151,-0.161,-0.01,0.156,-0.073,-0.088,0.429,0.542,0.439,0.093,-0.171,-0.317
7.946,-0.142,-0.156,-0.015,0.151,-0.063,-0.088,0.434,0.551,0.449,0.102,-0.166,-0.322
7.948,-0.166,-0.195,-0.029,0.181,-0.068,-0.112,0.42,0.542,0.439,0.093,-0.176,-0.337
7.95,-0.161,-0.205,-0.044,0.185,-0.059,-0.127,0.425,0.547,0.439,0.093,-0.171,-0.337
7.952,-0.185,-0.205,-0.02,0.195,-0.083,-0.112,0.429,0.561,0.449,0.093,-0.171,-0.327
7.954,-0.195,-0.195,0.0,0.195,-0.098,-0.098,0.434,0.571,0.454,0.102,-0.166,-0.322
7.956,-0.166,-0.166,0.0,0.166,-0.083,-0.083,0.449,0.59,0.473,0.112,-0.171,-0.322
7.958,-0.21,-0.22,-0.01,0.215,-0.102,-0.117,0.449,0.59,0.473,0.102,-0.176,-0.332
7.96,-0.195,-0.19,0.005,0.195,-0.102,-0.093,0.454,0.605,0.488,0.107,-0.156,-0.332
7.962,-0.181,-0.176,0.005,0.181,-0.093,-0.088,0.464,0.62,0.498,0.112,-0.166,-0.342
7.964,-0.19,-0.2,-0.01,0.195,-0.093,-0.107,0.478,0.639,0.512,0.117,-0.185,-0.346
7.966,-0.176,-0.2,-0.024,0.19,-0.078,-0.112,0.503,0.654,0.527,0.132,-0.181,-0.342
7.968,-0.21,-0.229,-0.02,0.22,-0.098,-0.127,0.498,0.654,0.537,0.137,-0.176,-0.346
7.97,-0.205,-0.224,-0.02,0.215,-0.093,-0.122,0.508,0.664,0.537,0.137,-0.161,-0.342
7.972,-0.176,-0.19,-0.015,0.185,-0.083,-0.102,0.532,0.693,0.547,0.142,-0.166,-0.337
7.974,-0.171,-0.176,-0.005,0.176,-0.083,-0.093,0.527,0.693,0.556,0.142,-0.161,-0.342
7.976,-0.2,-0.205,-0.005,0.205,-0.098,-0.107,0.527,0.703,0.566,0.146,-0.181,-0.356
7.978,-0.22,-0.224,-0.005,0.224,-0.107,-0.117,0.522,0.708,0.576,0.146,-0.176,-0.356
7.98,-0.224,-0.21,0.015,0.22,-0.122,-0.098,0.517,0.717,0.576,0.137,-0.161,-0.371
7.982,-0.2,-0.181,0.02,0.19,-0.112,-0.083,0.532,0.747,0.6,0.156,-0.166,-0.376
7.984,-0.166,-0.181,-0.015,0.176,-0.078,-0.098,0.561,0.771,0.625,0.176,-0.171,-0.366
7.986,-0.181,-0.215,-0.034,0.2,-0.073,-0.127,0.561,0.786,0.634,0.181,-0.181,-0.371
7.988,-0.181,-0.22,-0.039,0.2,-0.073,-0.132,0.571,0.795,0.644,0.181,-0.171,-0.361
7.99,-0.151,-0.176,-0.024,0.166,-0.063,-0.102,0.595,0.82,0.669,0.2,-0.151,-0.351
7.992,-0.171,-0.2,-0.029,0.185,-0.073,-0.117,0.59,0.825,0.669,0.19,-0.161,-0.356
7.994,-0.2,-0.22,-0.02,0.21,-0.093,-0.122,0.59,0.825,0.664,0.185,-0.161,-0.366
7.996,-0.249,-0.264,-0.015,0.259,-0.117,-0.142,0.59,0.82,0.664,0.176,-0.185,-0.395
7.998,-0.254,-0.264,-0.01,0.259,-0.122,-0.137,0.595,0.834,0.678,0.181,-0.185,-0.4
8.0,-0.254,-0.254,0.0,0.254,-0.127,-0.127,0.6,0.854,0.693,0.19,-0.166,-0.415
8.002,-0.234,-0.234,0.0,0.234,-0.117,-0.117,0.615,0.869,0.708,0.2,-0.195,-0.434
8.004,-0.22,-0.234,-0.015,0.229,-0.102,-0.127,0.639,0.893,0.737,0.215,-0.2,-0.429
8.006,-0.215,-0.244,-0.029,0.229,-0.093,-0.137,0.659,0.908,0.742,0.224,-0.21,-0.434
8.008,-0.229,-0.268,-0.039,0.249,-0.098,-0.156,0.659,0.908,0.747,0.224,-0.22,-0.439
8.01,-0.22,-0.264,-0.044,0.244,-0.088,-0.156,0.678,0.927,0.761,0.234,-0.185,-0.425
8.012,-0.229,-0.249,-0.02,0.239,-0.107,-0.137,0.673,0.932,0.752,0.229,-0.205,-0.434
8.014,-0.239,-0.249,-0.01,0.244,-0.117,-0.132,0.669,0.932,0.752,0.224,-0.2,-0.439
8.016,-0.249,-0.264,-0.015,0.259,-0.117,-0.142,0.673,0.947,0.752,0.234,-0.205,-0.444
8.018,-0.244,-0.244,0.0,0.244,-0.122,-0.122,0.678,0.942,0.752,0.229,-0.215,-0.454
8.02,-0.215,-0.2,0.015,0.21,-0.117,-0.093,0.688,0.961,0.761,0.239,-0.185,-0.454
8.022,-0.224,-0.229,-0.005,0.229,-0.112,-0.117,0.717,0.986,0.776,0.249,-0.2,-0.464
8.024,-0.254,-0.268,-0.015,0.264,-0.122,-0.142,0.742,0.986,0.786,0.254,-0.224,-0.473
8.026,-0.293,-0.312,-0.02,0.303,-0.137,-0.166,0.747,0.986,0.786,0.254,-0.234,-0.488
8.028,-0.254,-0.293,-0.039,0.273,-0.107,-0.166,0.766,1.005,0.8,0.264,-0.234,-0.483
8.03,-0.264,-0.298,-0.034,0.283,-0.117,-0.166,0.752,1.005,0.8,0.254,-0.22,-0.483
8.032,-0.264,-0.283,-0.02,0.273,-0.122,-0.151,0.732,1.01,0.805,0.259,-0.215,-0.483
8.034,-0.21,-0.234,-0.024,0.224,-0.093,-0.132,0.722,1.01,0.82,0.278,-0.21,-0.478
8.036,-0.254,-0.268,-0.015,0.264,-0.122,-0.142,0.708,1.005,0.815,0.273,-0.234,-0.503
8.038,-0.298,-0.303,-0.005,0.303,-0.146,-0.156,0.708,1.01,0.815,0.273,-0.234,-0.512
8.04,-0.259,-0.259,0.0,0.259,-0.132,-0.132,0.727,1.03,0.834,0.293,-0.2,-0.512
8.042,-0.249,-0.239,0.01,0.244,-0.132,-0.117,0.756,1.049,0.869,0.317,-0.19,-0.512
8.044,-0.259,-0.278,-0.02,0.268,-0.122,-0.151,0.742,1.049,0.869,0.322,-0.21,-0.522
8.046,-0.264,-0.307,-0.044,0.288,-0.112,-0.176,0.732,1.044,0.869,0.317,-0.224,-0.542
8.048,-0.278,-0.303,-0.024,0.293,-0.127,-0.166,0.761,1.054,0.883,0.332,-0.224,-0.537
8.05,-0.293,-0.317,-0.024,0.307,-0.137,-0.171,0.752,1.039,0.878,0.327,-0.22,-0.547
8.052,-0.268,-0.303,-0.034,0.288,-0.117,-0.171,0.761,1.059,0.888,0.337,-0.215,-0.542
8.054,-0.293,-0.312,-0.02,0.303,-0.137,-0.166,0.761,1.059,0.893,0.342,-0.215,-0.547
8.056,-0.273,-0.288,-0.015,0.283,-0.132,-0.151,0.771,1.069,0.908,0.361,-0.22,-0.551
8.058,-0.239,-0.264,-0.024,0.254,-0.107,-0.146,0.771,1.078,0.922,0.386,-0.185,-0.522
8.06,-0.264,-0.273,-0.01,0.268,-0.127,-0.142,0.742,1.069,0.927,0.395,-0.156,-0.527
8.062,-0.278,-0.288,-0.01,0.283,-0.137,-0.151,0.732,1.064,0.927,0.395,-0.166,-0.532
8.064,-0.259,-0.293,-0.034,0.278,-0.112,-0.166,0.737,1.069,0.942,0.415,-0.156,-0.522
8.066,-0.239,-0.293,-0.054,0.268,-0.093,-0.176,0.727,1.069,0.947,0.434,-0.142,-0.508
8.068,-0.254,-0.303,-0.049,0.278,-0.102,-0.176,0.717,1.054,0.952,0.439,-0.137,-0.498
8.07,-0.229,-0.278,-0.049,0.254,-0.093,-0.166,0.712,1.059,0.971,0.464,-0.102,-0.478
8.072,-0.244,-0.307,-0.063,0.278,-0.093,-0.185,0.698,1.044,0.976,0.468,-0.098,-0.464
8.074,-0.268,-0.317,-0.049,0.293,-0.112,-0.185,0.678,1.03,0.971,0.473,-0.083,-0.468
8.076,-0.268,-0.322,-0.054,0.298,-0.107,-0.19,0.669,1.015,0.961,0.473,-0.102,-0.478
8.078,-0.244,-0.303,-0.059,0.273,-0.093,-0.181,0.669,1.02,0.966,0.488,-0.088,-0.459
8.08,-0.234,-0.283,-0.049,0.259,-0.093,-0.166,0.654,1.015,0.971,0.503,-0.039,-0.444
8.082,-0.224,-0.268,-0.044,0.249,-0.093,-0.156,0.659,1.01,0.976,0.517,-0.029,-0.439
8.084,-0.21,-0.268,-0.059,0.239,-0.078,-0.166,0.654,1.005,0.981,0.542,-0.015,-0.41
8.086,-0.22,-0.278,-0.059,0.249,-0.083,-0.171,0.649,0.991,0.976,0.547,0.0,-0.405
8.088,-0.181,-0.249,-0.068,0.215,-0.059,-0.161,0.639,0.971,0.961,0.556,0.005,-0.381
8.09,-0.181,-0.229,-0.049,0.205,-0.068,-0.142,0.595,0.937,0.947,0.561,0.039,-0.361
8.092,-0.19,-0.229,-0.039,0.21,-0.078,-0.137,0.566,0.913,0.922,0.551,0.039,-0.351
8.094,-0.161,-0.195,-0.034,0.181,-0.063,-0.117,0.571,0.898,0.917,0.561,0.059,-0.332
8.096,-0.137,-0.181,-0.044,0.161,-0.049,-0.112,0.542,0.878,0.908,0.556,0.054,-0.322
8.098,-0.142,-0.181,-0.039,0.161,-0.054,-0.112,0.488,0.844,0.878,0.556,0.063,-0.303
8.1,-0.137,-0.146,-0.01,0.142,-0.063,-0.078,0.473,0.82,0.874,0.561,0.112,-0.273
8.102,-0.137,-0.151,-0.015,0.146,-0.063,-0.083,0.464,0.8,0.854,0.551,0.107,-0.264
8.104,-0.122,-0.166,-0.044,0.146,-0.039,-0.107,0.449,0.781,0.839,0.556,0.112,-0.234
8.106,-0.093,-0.142,-0.049,0.117,-0.024,-0.098,0.439,0.756,0.82,0.556,0.132,-0.205
8.108,-0.107,-0.161,-0.054,0.137,-0.029,-0.107,0.42,0.727,0.795,0.542,0.137,-0.181
8.11,-0.117,-0.151,-0.034,0.137,-0.044,-0.093,0.39,0.688,0.761,0.517,0.166,-0.161
8.112,-0.088,-0.127,-0.039,0.107,-0.024,-0.083,0.366,0.649,0.727,0.503,0.171,-0.151
8.114,-0.068,-0.102,-0.034,0.088,-0.02,-0.068,0.351,0.62,0.703,0.493,0.185,-0.127
8.116,-0.068,-0.098,-0.029,0.083,-0.02,-0.063,0.322,0.581,0.669,0.478,0.171,-0.122
8.118,-0.073,-0.083,-0.01,0.078,-0.034,-0.049,0.298,0.551,0.639,0.459,0.171,-0.102
8.12,-0.078,-0.054,0.024,0.068,-0.054,-0.015,0.268,0.527,0.615,0.449,0.2,-0.088
8.122,-0.059,-0.044,0.015,0.054,-0.039,-0.015,0.259,0.503,0.59,0.439,0.176,-0.083
8.124,-0.044,-0.034,0.01,0.039,-0.029,-0.015,0.249,0.478,0.556,0.42,0.161,-0.073
8.126,-0.024,-0.034,-0.01,0.029,-0.01,-0.024,0.239,0.449,0.522,0.39,0.156,-0.063
8.128,-0.039,-0.044,-0.005,0.044,-0.02,-0.024,0.215,0.415,0.493,0.371,0.161,-0.044
8.13,-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.19,0.376,0.454,0.342,0.176,-0.039
8.132,-0.044,-0.02,0.024,0.034,-0.034,0.0,0.171,0.356,0.425,0.322,0.176,-0.034
8.134,-0.029,-0.005,0.024,0.02,-0.029,0.01,0.151,0.327,0.39,0.303,0.176,-0.02
8.136,-0.024,0.01,0.034,0.01,-0.029,0.02,0.142,0.303,0.361,0.278,0.146,-0.029
8.138,-0.02,0.02,0.039,0.0,-0.029,0.029,0.137,0.273,0.337,0.259,0.142,-0.02
8.14,-0.068,0.0,0.068,0.034,-0.068,0.034,0.112,0.234,0.303,0.22,0.142,-0.029
8.142,-0.049,0.015,0.063,0.02,-0.059,0.039,0.122,0.234,0.288,0.21,0.122,-0.034
8.144,-0.059,-0.02,0.039,0.039,-0.049,0.01,0.112,0.22,0.268,0.185,0.102,-0.039
8.146,-0.059,-0.015,0.044,0.039,-0.054,0.015,0.093,0.19,0.239,0.166,0.083,-0.044
8.148,-0.059,-0.005,0.054,0.034,-0.059,0.024,0.083,0.166,0.215,0.151,0.078,-0.039
8.15,-0.049,0.005,0.054,0.024,-0.054,0.029,0.063,0.137,0.2,0.132,0.083,-0.029
8.152,-0.049,0.01,0.059,0.02,-0.054,0.034,0.034,0.117,0.171,0.117,0.083,-0.024
8.154,-0.044,0.02,0.063,0.015,-0.054,0.039,0.015,0.098,0.156,0.107,0.088,-0.024
8.156,-0.034,0.029,0.063,0.005,-0.049,0.044,0.029,0.098,0.146,0.098,0.063,-0.02
8.158,-0.039,0.024,0.063,0.01,-0.054,0.044,0.044,0.088,0.132,0.083,0.068,-0.024
8.16,-0.044,0.034,0.078,0.005,-0.063,0.054,0.054,0.083,0.122,0.078,0.083,-0.015
8.162,-0.024,0.034,0.059,-0.005,-0.044,0.044,0.054,0.078,0.112,0.068,0.054,-0.024
8.164,-0.024,0.024,0.049,0.0,-0.039,0.034,0.024,0.068,0.098,0.054,0.034,-0.024
8.166,-0.044,-0.015,0.029,0.029,-0.039,0.005,-0.034,0.029,0.063,0.024,0.01,-0.039
8.168,-0.034,-0.01,0.024,0.024,-0.029,0.005,-0.02,0.029,0.063,0.015,0.005,-0.034
8.17,-0.039,0.005,0.044,0.02,-0.044,0.024,-0.01,0.024,0.063,0.005,0.029,-0.024
