Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
8.158,-0.063,-0.132,-0.068,0.098,0.0,-0.102,-0.224,-0.171,0.185,-0.361,-0.161,0.0
8.16,-0.078,-0.117,-0.039,0.098,-0.02,-0.078,-0.244,-0.19,0.181,-0.366,-0.171,0.0
8.162,-0.088,-0.137,-0.049,0.112,-0.02,-0.093,-0.244,-0.19,0.185,-0.361,-0.161,0.0
8.164,-0.102,-0.146,-0.044,0.127,-0.029,-0.098,-0.264,-0.2,0.176,-0.361,-0.166,0.0
8.166,-0.142,-0.171,-0.029,0.156,-0.059,-0.102,-0.278,-0.22,0.171,-0.366,-0.171,0.0
8.168,-0.171,-0.181,-0.01,0.176,-0.083,-0.098,-0.283,-0.224,0.171,-0.366,-0.171,0.0
8.17,-0.195,-0.2,-0.005,0.2,-0.098,-0.102,-0.298,-0.234,0.171,-0.366,-0.176,0.0
8.172,-0.185,-0.22,-0.034,0.205,-0.078,-0.127,-0.307,-0.239,0.171,-0.361,-0.166,0.0
8.174,-0.161,-0.2,-0.039,0.181,-0.063,-0.122,-0.322,-0.249,0.166,-0.361,-0.171,0.0
8.176,-0.127,-0.176,-0.049,0.151,-0.039,-0.112,-0.327,-0.234,0.181,-0.346,-0.151,0.0
8.178,-0.112,-0.166,-0.054,0.142,-0.029,-0.112,-0.322,-0.224,0.195,-0.332,-0.137,0.0
8.18,-0.112,-0.151,-0.039,0.132,-0.039,-0.098,-0.327,-0.224,0.195,-0.332,-0.132,0.0
8.182,-0.112,-0.156,-0.044,0.137,-0.034,-0.102,-0.332,-0.239,0.195,-0.332,-0.127,0.0
8.184,-0.093,-0.137,-0.044,0.117,-0.024,-0.093,-0.337,-0.234,0.2,-0.327,-0.122,0.0
8.186,-0.039,-0.098,-0.059,0.068,0.01,-0.078,-0.322,-0.224,0.215,-0.298,-0.098,0.0
8.188,-0.029,-0.098,-0.068,0.063,0.02,-0.083,-0.327,-0.234,0.22,-0.298,-0.093,0.0
8.19,-0.044,-0.107,-0.063,0.078,0.01,-0.088,-0.327,-0.239,0.21,-0.298,-0.098,0.0
8.192,-0.054,-0.117,-0.063,0.088,0.005,-0.093,-0.342,-0.259,0.2,-0.307,-0.112,0.0
8.194,-0.068,-0.098,-0.029,0.083,-0.02,-0.063,-0.351,-0.273,0.19,-0.317,-0.117,0.0
8.196,-0.098,-0.112,-0.015,0.107,-0.044,-0.063,-0.356,-0.273,0.19,-0.327,-0.122,0.0
8.198,-0.117,-0.185,-0.068,0.151,-0.024,-0.127,-0.351,-0.264,0.195,-0.322,-0.117,0.0
8.2,-0.112,-0.2,-0.088,0.156,-0.015,-0.146,-0.366,-0.273,0.181,-0.337,-0.127,0.0
8.202,-0.117,-0.176,-0.059,0.146,-0.029,-0.117,-0.376,-0.288,0.171,-0.342,-0.132,0.0
8.204,-0.107,-0.181,-0.073,0.146,-0.02,-0.127,-0.376,-0.283,0.166,-0.342,-0.132,0.0
8.206,-0.112,-0.171,-0.059,0.142,-0.029,-0.117,-0.371,-0.293,0.161,-0.346,-0.142,0.0
8.208,-0.107,-0.181,-0.073,0.146,-0.02,-0.127,-0.366,-0.298,0.156,-0.351,-0.146,0.0
8.21,-0.093,-0.146,-0.054,0.122,-0.02,-0.102,-0.366,-0.293,0.156,-0.351,-0.146,0.0
8.212,-0.107,-0.171,-0.063,0.142,-0.024,-0.117,-0.356,-0.293,0.151,-0.351,-0.146,0.0
8.214,-0.102,-0.181,-0.078,0.142,-0.015,-0.132,-0.346,-0.288,0.151,-0.351,-0.142,0.0
8.216,-0.112,-0.181,-0.068,0.146,-0.024,-0.127,-0.346,-0.288,0.146,-0.361,-0.146,0.0
8.218,-0.132,-0.215,-0.083,0.176,-0.024,-0.151,-0.351,-0.298,0.132,-0.376,-0.161,0.0
8.22,-0.176,-0.244,-0.068,0.21,-0.054,-0.156,-0.366,-0.312,0.107,-0.395,-0.185,0.0
8.222,-0.156,-0.244,-0.088,0.2,-0.034,-0.166,-0.351,-0.307,0.107,-0.4,-0.185,0.0
8.224,-0.156,-0.244,-0.088,0.2,-0.034,-0.166,-0.337,-0.298,0.102,-0.405,-0.19,0.0
8.226,-0.156,-0.239,-0.083,0.2,-0.039,-0.161,-0.337,-0.312,0.083,-0.425,-0.21,0.0
8.228,-0.166,-0.234,-0.068,0.2,-0.049,-0.151,-0.327,-0.307,0.073,-0.429,-0.22,0.0
8.23,-0.166,-0.224,-0.059,0.195,-0.054,-0.142,-0.307,-0.298,0.078,-0.429,-0.22,0.0
8.232,-0.161,-0.21,-0.049,0.185,-0.059,-0.132,-0.288,-0.283,0.083,-0.429,-0.21,0.0
8.234,-0.171,-0.21,-0.039,0.19,-0.068,-0.127,-0.293,-0.283,0.073,-0.434,-0.224,0.0
8.236,-0.181,-0.229,-0.049,0.205,-0.068,-0.142,-0.288,-0.283,0.059,-0.449,-0.234,0.0
8.238,-0.195,-0.239,-0.044,0.22,-0.078,-0.142,-0.288,-0.283,0.049,-0.468,-0.254,0.0
8.24,-0.22,-0.268,-0.049,0.244,-0.088,-0.161,-0.273,-0.278,0.039,-0.473,-0.259,0.0
8.242,-0.215,-0.283,-0.068,0.249,-0.073,-0.176,-0.264,-0.264,0.039,-0.488,-0.268,0.0
8.244,-0.22,-0.278,-0.059,0.249,-0.083,-0.171,-0.264,-0.264,0.024,-0.498,-0.283,0.0
8.246,-0.224,-0.273,-0.049,0.249,-0.088,-0.161,-0.249,-0.259,0.02,-0.503,-0.293,0.0
8.248,-0.22,-0.254,-0.034,0.239,-0.093,-0.146,-0.239,-0.249,0.02,-0.508,-0.293,0.0
8.25,-0.239,-0.288,-0.049,0.264,-0.098,-0.171,-0.244,-0.249,0.02,-0.517,-0.303,0.0
8.252,-0.229,-0.293,-0.063,0.264,-0.083,-0.181,-0.224,-0.234,0.02,-0.517,-0.298,0.0
8.254,-0.229,-0.264,-0.034,0.249,-0.098,-0.151,-0.215,-0.22,0.024,-0.517,-0.307,0.0
8.256,-0.239,-0.264,-0.024,0.254,-0.107,-0.146,-0.205,-0.21,0.02,-0.517,-0.312,0.0
8.258,-0.259,-0.278,-0.02,0.268,-0.122,-0.151,-0.19,-0.2,0.024,-0.517,-0.307,0.0
8.26,-0.288,-0.303,-0.015,0.298,-0.137,-0.161,-0.185,-0.195,0.015,-0.527,-0.322,0.0
8.262,-0.293,-0.312,-0.02,0.303,-0.137,-0.166,-0.185,-0.185,0.01,-0.537,-0.332,0.0
8.264,-0.278,-0.249,0.029,0.264,-0.156,-0.112,-0.185,-0.181,0.0,-0.547,-0.337,0.0
8.266,-0.268,-0.249,0.02,0.259,-0.146,-0.117,-0.156,-0.161,0.024,-0.527,-0.327,0.0
8.268,-0.244,-0.278,-0.034,0.264,-0.107,-0.156,-0.127,-0.137,0.029,-0.522,-0.317,0.0
8.27,-0.249,-0.283,-0.034,0.268,-0.107,-0.161,-0.127,-0.127,0.034,-0.527,-0.322,0.0
8.272,-0.259,-0.288,-0.029,0.273,-0.117,-0.161,-0.127,-0.132,0.02,-0.542,-0.332,0.0
8.274,-0.278,-0.293,-0.015,0.288,-0.132,-0.156,-0.117,-0.132,0.02,-0.547,-0.342,0.0
8.276,-0.312,-0.293,0.02,0.303,-0.166,-0.137,-0.107,-0.112,0.02,-0.547,-0.342,0.0
8.278,-0.322,-0.298,0.024,0.312,-0.176,-0.137,-0.112,-0.117,0.005,-0.561,-0.356,0.0
8.28,-0.366,-0.332,0.034,0.351,-0.2,-0.151,-0.098,-0.117,0.005,-0.566,-0.366,0.0
8.282,-0.39,-0.366,0.024,0.381,-0.21,-0.171,-0.088,-0.107,0.0,-0.571,-0.371,0.0
8.284,-0.351,-0.342,0.01,0.346,-0.181,-0.166,-0.078,-0.093,0.005,-0.571,-0.361,0.0
8.286,-0.307,-0.322,-0.015,0.317,-0.146,-0.171,-0.068,-0.078,0.01,-0.566,-0.361,0.0
8.288,-0.298,-0.337,-0.039,0.317,-0.132,-0.19,-0.049,-0.063,0.02,-0.561,-0.356,0.0
8.29,-0.303,-0.332,-0.029,0.317,-0.137,-0.181,-0.034,-0.039,0.029,-0.551,-0.342,0.0
8.292,-0.317,-0.322,-0.005,0.322,-0.156,-0.166,-0.034,-0.044,0.034,-0.551,-0.342,0.0
8.294,-0.337,-0.342,-0.005,0.342,-0.166,-0.176,-0.039,-0.049,0.024,-0.561,-0.356,0.0
8.296,-0.332,-0.337,-0.005,0.337,-0.166,-0.171,-0.02,-0.039,0.029,-0.556,-0.346,0.0
8.298,-0.312,-0.337,-0.024,0.327,-0.146,-0.181,-0.01,-0.029,0.029,-0.551,-0.346,0.0
8.3,-0.312,-0.337,-0.024,0.327,-0.146,-0.181,0.0,-0.02,0.034,-0.551,-0.346,0.0
8.302,-0.317,-0.332,-0.015,0.327,-0.151,-0.176,-0.01,-0.029,0.015,-0.561,-0.366,0.0
8.304,-0.327,-0.337,-0.01,0.332,-0.161,-0.176,-0.015,-0.034,0.01,-0.566,-0.366,0.0
8.306,-0.312,-0.342,-0.029,0.327,-0.142,-0.185,0.0,-0.02,0.02,-0.561,-0.361,0.0
8.308,-0.327,-0.351,-0.024,0.342,-0.151,-0.19,-0.01,-0.029,0.01,-0.576,-0.376,0.0
8.31,-0.346,-0.381,-0.034,0.366,-0.156,-0.21,-0.015,-0.024,0.005,-0.581,-0.381,0.0
8.312,-0.366,-0.395,-0.029,0.381,-0.171,-0.215,-0.005,-0.034,0.0,-0.59,-0.39,0.0
8.314,-0.39,-0.395,-0.005,0.395,-0.195,-0.2,-0.015,-0.044,-0.02,-0.605,-0.41,0.0
8.316,-0.366,-0.346,0.02,0.356,-0.195,-0.166,-0.02,-0.044,-0.02,-0.61,-0.405,0.0
8.318,-0.386,-0.342,0.044,0.366,-0.215,-0.151,-0.01,-0.044,-0.02,-0.61,-0.41,0.0
8.32,-0.39,-0.342,0.049,0.366,-0.22,-0.146,0.005,-0.034,-0.01,-0.605,-0.4,0.0
8.322,-0.327,-0.288,0.039,0.307,-0.185,-0.127,0.02,-0.015,0.005,-0.586,-0.381,0.0
8.324,-0.293,-0.254,0.039,0.273,-0.166,-0.107,0.034,-0.005,0.015,-0.576,-0.366,0.0
8.326,-0.307,-0.268,0.039,0.288,-0.176,-0.117,0.039,0.0,0.015,-0.576,-0.371,0.0
8.328,-0.361,-0.317,0.044,0.342,-0.205,-0.137,0.029,-0.02,0.0,-0.595,-0.386,0.0
8.33,-0.39,-0.361,0.029,0.376,-0.21,-0.166,0.024,-0.024,-0.005,-0.6,-0.39,0.0
8.332,-0.376,-0.356,0.02,0.366,-0.2,-0.171,0.034,-0.015,0.01,-0.586,-0.376,0.0
8.334,-0.351,-0.312,0.039,0.332,-0.195,-0.137,0.029,-0.02,0.005,-0.586,-0.371,0.0
8.336,-0.351,-0.332,0.02,0.342,-0.185,-0.156,0.034,-0.015,0.01,-0.576,-0.366,0.0
8.338,-0.346,-0.307,0.039,0.327,-0.195,-0.137,0.034,-0.01,0.01,-0.576,-0.366,0.0
8.34,-0.337,-0.278,0.059,0.307,-0.2,-0.112,0.044,-0.01,0.01,-0.571,-0.361,0.0
8.342,-0.342,-0.278,0.063,0.312,-0.205,-0.107,0.039,-0.01,0.0,-0.581,-0.376,0.0
8.344,-0.342,-0.278,0.063,0.312,-0.205,-0.107,0.029,-0.015,-0.01,-0.595,-0.39,0.0
8.346,-0.337,-0.298,0.039,0.317,-0.19,-0.132,0.034,-0.01,-0.005,-0.586,-0.381,0.0
8.348,-0.327,-0.288,0.039,0.307,-0.185,-0.127,0.034,-0.005,0.0,-0.581,-0.376,0.0
8.35,-0.356,-0.298,0.059,0.327,-0.21,-0.122,0.015,-0.02,-0.015,-0.595,-0.39,0.0
8.352,-0.356,-0.273,0.083,0.317,-0.22,-0.098,0.02,-0.02,-0.01,-0.59,-0.386,0.0
8.354,-0.327,-0.239,0.088,0.283,-0.21,-0.078,0.029,-0.005,0.005,-0.576,-0.371,0.0
8.356,-0.337,-0.278,0.059,0.307,-0.2,-0.112,0.024,-0.005,0.0,-0.581,-0.376,0.0
8.358,-0.327,-0.288,0.039,0.307,-0.185,-0.127,0.024,0.0,0.005,-0.576,-0.371,0.0
8.36,-0.351,-0.293,0.059,0.322,-0.205,-0.117,0.029,0.0,0.005,-0.571,-0.366,0.0
8.362,-0.386,-0.322,0.063,0.356,-0.224,-0.132,0.024,0.0,0.005,-0.566,-0.366,0.0
8.364,-0.39,-0.337,0.054,0.366,-0.224,-0.142,0.024,-0.005,0.0,-0.571,-0.381,0.0
8.366,-0.41,-0.337,0.073,0.376,-0.244,-0.132,0.02,-0.005,0.0,-0.581,-0.386,0.0
8.368,-0.415,-0.346,0.068,0.381,-0.244,-0.142,0.029,0.0,0.0,-0.571,-0.381,0.0
8.37,-0.4,-0.312,0.088,0.356,-0.244,-0.112,0.029,0.01,0.015,-0.566,-0.366,0.0
8.372,-0.395,-0.293,0.102,0.346,-0.249,-0.098,0.024,0.01,0.02,-0.556,-0.356,0.0
8.374,-0.405,-0.327,0.078,0.366,-0.244,-0.127,0.01,0.0,0.01,-0.556,-0.361,0.0
8.376,-0.381,-0.317,0.063,0.351,-0.224,-0.127,0.0,-0.01,0.01,-0.561,-0.361,0.0
8.378,-0.351,-0.293,0.059,0.322,-0.205,-0.117,0.0,-0.01,0.005,-0.561,-0.356,0.0
8.38,-0.312,-0.264,0.049,0.288,-0.181,-0.107,0.015,0.0,0.01,-0.547,-0.346,0.0
8.382,-0.307,-0.244,0.063,0.278,-0.185,-0.093,0.029,0.024,0.034,-0.522,-0.327,0.0
8.384,-0.303,-0.224,0.078,0.264,-0.19,-0.073,0.044,0.039,0.044,-0.508,-0.307,0.0
8.386,-0.288,-0.229,0.059,0.259,-0.176,-0.088,0.054,0.049,0.054,-0.498,-0.307,0.0
8.388,-0.307,-0.264,0.044,0.288,-0.176,-0.112,0.044,0.039,0.044,-0.512,-0.322,0.0
8.39,-0.332,-0.264,0.068,0.298,-0.2,-0.098,0.039,0.039,0.044,-0.522,-0.322,0.0
8.392,-0.337,-0.254,0.083,0.298,-0.21,-0.088,0.029,0.034,0.044,-0.517,-0.322,0.0
8.394,-0.327,-0.239,0.088,0.283,-0.21,-0.078,0.034,0.039,0.054,-0.508,-0.312,0.0
8.396,-0.337,-0.249,0.088,0.293,-0.215,-0.083,0.005,0.01,0.029,-0.527,-0.332,0.0
8.398,-0.386,-0.278,0.107,0.332,-0.249,-0.088,-0.01,-0.015,0.005,-0.551,-0.356,0.0
8.4,-0.346,-0.273,0.073,0.312,-0.21,-0.102,0.01,0.005,0.024,-0.527,-0.332,0.0
8.402,-0.288,-0.215,0.073,0.254,-0.181,-0.073,0.034,0.034,0.049,-0.508,-0.307,0.0
8.404,-0.278,-0.195,0.083,0.239,-0.181,-0.059,0.044,0.039,0.054,-0.503,-0.303,0.0
8.406,-0.298,-0.22,0.078,0.259,-0.19,-0.073,0.039,0.02,0.044,-0.512,-0.307,0.0
8.408,-0.312,-0.244,0.068,0.278,-0.19,-0.088,0.024,0.02,0.044,-0.512,-0.312,0.0
8.41,-0.322,-0.249,0.073,0.288,-0.2,-0.088,0.02,0.02,0.044,-0.512,-0.312,0.0
8.412,-0.317,-0.229,0.088,0.273,-0.205,-0.073,0.024,0.015,0.039,-0.512,-0.312,0.0
8.414,-0.337,-0.2,0.137,0.268,-0.239,-0.034,0.0,-0.01,0.02,-0.532,-0.337,0.0
8.416,-0.337,-0.181,0.156,0.259,-0.249,-0.015,-0.015,-0.024,0.005,-0.547,-0.351,0.0
8.418,-0.342,-0.215,0.127,0.278,-0.234,-0.044,0.01,-0.015,0.02,-0.532,-0.332,0.0
8.42,-0.337,-0.224,0.112,0.283,-0.224,-0.059,0.005,-0.01,0.015,-0.532,-0.332,0.0
8.422,-0.332,-0.2,0.132,0.268,-0.234,-0.034,0.02,0.0,0.024,-0.527,-0.322,0.0
8.424,-0.361,-0.195,0.166,0.278,-0.264,-0.015,0.02,0.0,0.02,-0.532,-0.327,0.0
8.426,-0.371,-0.19,0.181,0.283,-0.278,-0.005,0.005,-0.02,0.005,-0.547,-0.342,0.0
8.428,-0.39,-0.2,0.19,0.298,-0.293,-0.005,-0.005,-0.024,0.005,-0.551,-0.342,0.0
8.43,-0.395,-0.195,0.2,0.298,-0.298,0.0,-0.02,-0.024,0.0,-0.551,-0.346,0.0
8.432,-0.371,-0.19,0.181,0.283,-0.278,-0.005,-0.005,-0.015,0.01,-0.537,-0.337,0.0
8.434,-0.351,-0.161,0.19,0.259,-0.273,0.015,-0.01,-0.02,0.01,-0.542,-0.337,0.0
8.436,-0.371,-0.171,0.2,0.273,-0.288,0.015,-0.005,-0.024,0.005,-0.547,-0.337,0.0
8.438,-0.376,-0.166,0.21,0.273,-0.293,0.02,0.0,-0.034,0.005,-0.547,-0.337,0.0
8.44,-0.381,-0.151,0.229,0.268,-0.307,0.039,-0.01,-0.039,0.0,-0.547,-0.342,0.0
8.442,-0.386,-0.161,0.224,0.273,-0.307,0.029,-0.015,-0.039,0.0,-0.551,-0.342,0.0
8.444,-0.39,-0.166,0.224,0.278,-0.307,0.029,-0.02,-0.034,0.0,-0.547,-0.342,0.0
8.446,-0.41,-0.19,0.22,0.303,-0.317,0.015,-0.029,-0.039,0.0,-0.547,-0.342,0.0
8.448,-0.439,-0.215,0.224,0.327,-0.332,0.005,-0.049,-0.034,0.0,-0.551,-0.346,0.0
8.45,-0.429,-0.215,0.215,0.322,-0.322,0.0,-0.049,-0.02,0.01,-0.547,-0.351,0.0
8.452,-0.42,-0.229,0.19,0.327,-0.307,-0.02,-0.039,0.005,0.034,-0.527,-0.342,0.0
8.454,-0.371,-0.21,0.161,0.293,-0.268,-0.024,-0.015,0.063,0.083,-0.488,-0.307,0.0
8.456,-0.346,-0.156,0.19,0.254,-0.268,0.015,-0.01,0.102,0.132,-0.444,-0.278,0.0
8.458,-0.332,-0.137,0.195,0.234,-0.264,0.029,-0.01,0.142,0.19,-0.395,-0.239,0.0
8.46,-0.303,-0.107,0.195,0.205,-0.249,0.044,-0.029,0.161,0.249,-0.332,-0.2,0.0
8.462,-0.268,-0.093,0.176,0.181,-0.224,0.039,-0.063,0.166,0.307,-0.283,-0.166,0.0
8.464,-0.224,-0.093,0.132,0.161,-0.181,0.02,-0.083,0.185,0.395,-0.195,-0.102,0.0
8.466,-0.171,-0.073,0.098,0.122,-0.137,0.01,-0.098,0.229,0.517,-0.068,0.0,0.0
8.468,-0.127,-0.044,0.083,0.088,-0.107,0.02,-0.107,0.273,0.649,0.059,0.107,0.0
8.47,-0.122,-0.034,0.088,0.078,-0.107,0.024,-0.132,0.303,0.756,0.176,0.19,0.0
8.472,-0.132,-0.02,0.112,0.078,-0.122,0.044,-0.166,0.307,0.83,0.254,0.254,0.0
8.474,-0.107,-0.01,0.098,0.059,-0.102,0.044,-0.166,0.332,0.913,0.351,0.342,0.0
8.476,-0.024,0.039,0.063,-0.005,-0.044,0.049,-0.181,0.381,1.025,0.464,0.434,0.0
8.478,0.039,0.083,0.044,-0.059,-0.005,0.063,-0.195,0.429,1.127,0.561,0.517,0.0
8.48,0.088,0.098,0.01,-0.093,0.039,0.054,-0.21,0.459,1.225,0.669,0.605,0.0
8.482,0.127,0.127,0.0,-0.127,0.063,0.063,-0.22,0.488,1.288,0.737,0.664,0.0
8.484,0.098,0.078,-0.02,-0.088,0.059,0.029,-0.234,0.459,1.23,0.678,0.62,0.0
8.486,0.049,0.01,-0.039,-0.029,0.044,-0.015,-0.224,0.42,1.088,0.522,0.498,0.0
8.488,-0.078,-0.059,0.02,0.068,-0.049,-0.02,-0.2,0.337,0.844,0.273,0.322,0.0
8.49,-0.205,-0.093,0.112,0.151,-0.161,0.01,-0.156,0.215,0.527,-0.029,0.102,0.0
8.492,-0.273,-0.068,0.205,0.171,-0.239,0.068,-0.063,0.146,0.278,-0.268,-0.063,0.0
8.494,-0.342,-0.039,0.303,0.19,-0.322,0.132,0.02,0.068,0.039,-0.473,-0.185,0.0
8.496,-0.429,-0.029,0.4,0.229,-0.415,0.185,0.078,-0.122,-0.312,-0.756,-0.366,0.0
8.498,-0.542,-0.078,0.464,0.312,-0.503,0.19,0.112,-0.283,-0.615,-1.015,-0.556,0.0
8.5,-0.639,-0.166,0.473,0.405,-0.556,0.151,0.137,-0.337,-0.756,-1.166,-0.693,0.0
8.502,-0.659,-0.244,0.415,0.454,-0.537,0.083,0.151,-0.332,-0.82,-1.259,-0.795,0.0
8.504,-0.664,-0.288,0.376,0.478,-0.522,0.044,0.156,-0.307,-0.815,-1.293,-0.849,0.0
8.506,-0.693,-0.337,0.356,0.517,-0.527,0.01,0.156,-0.273,-0.786,-1.283,-0.864,0.0
8.508,-0.708,-0.356,0.351,0.532,-0.532,-0.005,0.171,-0.224,-0.732,-1.259,-0.859,0.0
8.51,-0.703,-0.327,0.376,0.517,-0.542,0.024,0.19,-0.166,-0.678,-1.21,-0.834,0.0
8.512,-0.688,-0.283,0.405,0.488,-0.547,0.059,0.239,-0.054,-0.581,-1.147,-0.795,0.0
8.514,-0.742,-0.332,0.41,0.537,-0.576,0.039,0.283,0.054,-0.493,-1.083,-0.761,0.0
8.516,-0.756,-0.376,0.381,0.566,-0.571,0.0,0.317,0.112,-0.434,-1.039,-0.742,0.0
8.518,-0.756,-0.361,0.395,0.561,-0.576,0.015,0.332,0.117,-0.429,-1.03,-0.737,0.0
8.52,-0.771,-0.356,0.415,0.566,-0.595,0.029,0.332,0.117,-0.42,-1.03,-0.747,0.0
8.522,-0.747,-0.346,0.4,0.547,-0.576,0.024,0.376,0.195,-0.361,-0.996,-0.717,0.0
8.524,-0.712,-0.332,0.381,0.522,-0.547,0.024,0.429,0.273,-0.312,-0.956,-0.708,0.0
8.526,-0.693,-0.327,0.366,0.512,-0.532,0.02,0.488,0.356,-0.244,-0.908,-0.664,0.0
8.528,-0.669,-0.303,0.366,0.488,-0.517,0.029,0.532,0.405,-0.185,-0.854,-0.625,0.0
8.53,-0.63,-0.268,0.361,0.449,-0.498,0.044,0.542,0.429,-0.161,-0.834,-0.61,0.0
8.532,-0.605,-0.264,0.342,0.434,-0.473,0.039,0.556,0.439,-0.151,-0.825,-0.605,0.0
8.534,-0.62,-0.249,0.371,0.434,-0.498,0.059,0.595,0.459,-0.132,-0.8,-0.6,0.0
8.536,-0.669,-0.254,0.415,0.464,-0.542,0.078,0.644,0.498,-0.102,-0.776,-0.581,0.0
8.538,-0.678,-0.298,0.381,0.488,-0.532,0.039,0.688,0.532,-0.078,-0.761,-0.566,0.0
8.54,-0.669,-0.312,0.356,0.493,-0.512,0.02,0.727,0.547,-0.073,-0.761,-0.571,0.0
8.542,-0.649,-0.322,0.327,0.488,-0.488,0.0,0.766,0.566,-0.063,-0.756,-0.571,0.0
8.544,-0.654,-0.346,0.307,0.503,-0.483,-0.02,0.81,0.605,-0.039,-0.737,-0.561,0.0
8.546,-0.664,-0.376,0.288,0.522,-0.478,-0.044,0.815,0.586,-0.039,-0.742,-0.556,0.0
8.548,-0.693,-0.42,0.273,0.556,-0.483,-0.073,0.747,0.503,-0.078,-0.761,-0.576,0.0
8.55,-0.722,-0.459,0.264,0.59,-0.493,-0.098,0.669,0.415,-0.122,-0.781,-0.59,0.0
8.552,-0.742,-0.493,0.249,0.62,-0.498,-0.122,0.615,0.342,-0.142,-0.781,-0.586,0.0
8.554,-0.742,-0.498,0.244,0.62,-0.493,-0.127,0.547,0.278,-0.151,-0.771,-0.566,0.0
8.556,-0.669,-0.454,0.215,0.561,-0.444,-0.122,0.503,0.234,-0.142,-0.747,-0.542,0.0
8.558,-0.556,-0.386,0.171,0.473,-0.366,-0.107,0.498,0.234,-0.117,-0.712,-0.503,0.0
8.56,-0.503,-0.346,0.156,0.425,-0.332,-0.098,0.478,0.224,-0.107,-0.698,-0.493,0.0
8.562,-0.478,-0.356,0.122,0.42,-0.303,-0.117,0.473,0.215,-0.102,-0.688,-0.483,0.0
8.564,-0.488,-0.381,0.107,0.434,-0.298,-0.137,0.439,0.195,-0.117,-0.703,-0.493,0.0
8.566,-0.488,-0.366,0.122,0.429,-0.307,-0.122,0.386,0.151,-0.122,-0.703,-0.493,0.0
8.568,-0.449,-0.361,0.088,0.405,-0.268,-0.137,0.351,0.137,-0.098,-0.673,-0.464,0.0
8.57,-0.439,-0.386,0.054,0.415,-0.249,-0.166,0.283,0.107,-0.088,-0.649,-0.439,0.0
8.572,-0.434,-0.386,0.049,0.41,-0.244,-0.171,0.224,0.093,-0.068,-0.625,-0.42,0.0
8.574,-0.415,-0.361,0.054,0.39,-0.234,-0.156,0.176,0.073,-0.063,-0.62,-0.41,0.0
8.576,-0.415,-0.346,0.068,0.381,-0.244,-0.142,0.132,0.054,-0.063,-0.615,-0.405,0.0
8.578,-0.41,-0.342,0.068,0.376,-0.239,-0.137,0.093,0.029,-0.078,-0.62,-0.415,0.0
8.58,-0.42,-0.371,0.049,0.395,-0.234,-0.161,0.054,0.01,-0.078,-0.615,-0.415,0.0
8.582,-0.429,-0.386,0.044,0.41,-0.239,-0.171,0.02,-0.005,-0.073,-0.61,-0.41,0.0
8.584,-0.415,-0.371,0.044,0.395,-0.229,-0.166,0.005,0.0,-0.063,-0.605,-0.405,0.0
8.586,-0.405,-0.371,0.034,0.39,-0.22,-0.171,-0.015,-0.005,-0.059,-0.6,-0.395,0.0
8.588,-0.41,-0.376,0.034,0.395,-0.224,-0.171,-0.039,-0.01,-0.059,-0.6,-0.395,0.0
8.59,-0.4,-0.361,0.039,0.381,-0.22,-0.161,-0.039,-0.005,-0.044,-0.581,-0.376,0.0
8.592,-0.376,-0.351,0.024,0.366,-0.2,-0.166,-0.044,-0.005,-0.044,-0.576,-0.371,0.0
8.594,-0.371,-0.351,0.02,0.361,-0.195,-0.166,-0.068,-0.024,-0.059,-0.581,-0.386,0.0
8.596,-0.376,-0.356,0.02,0.366,-0.2,-0.171,-0.068,-0.024,-0.044,-0.566,-0.371,0.0
8.598,-0.346,-0.342,0.005,0.346,-0.176,-0.171,-0.054,-0.015,-0.039,-0.547,-0.351,0.0
8.6,-0.346,-0.312,0.034,0.332,-0.19,-0.142,-0.073,-0.034,-0.054,-0.566,-0.371,0.0
8.602,-0.361,-0.303,0.059,0.332,-0.21,-0.122,-0.093,-0.049,-0.059,-0.571,-0.376,0.0
8.604,-0.351,-0.307,0.044,0.332,-0.2,-0.132,-0.093,-0.044,-0.049,-0.566,-0.366,0.0
8.606,-0.356,-0.332,0.024,0.346,-0.19,-0.156,-0.098,-0.034,-0.039,-0.551,-0.356,0.0
8.608,-0.346,-0.332,0.015,0.342,-0.181,-0.161,-0.098,-0.029,-0.029,-0.547,-0.346,0.0
8.61,-0.356,-0.327,0.029,0.342,-0.195,-0.151,-0.107,-0.034,-0.024,-0.547,-0.342,0.0
8.612,-0.361,-0.351,0.01,0.356,-0.185,-0.171,-0.107,-0.034,-0.029,-0.547,-0.342,0.0
8.614,-0.361,-0.371,-0.01,0.366,-0.176,-0.19,-0.112,-0.044,-0.029,-0.547,-0.346,0.0
8.616,-0.356,-0.386,-0.029,0.371,-0.166,-0.21,-0.127,-0.049,-0.029,-0.547,-0.346,0.0
8.618,-0.346,-0.356,-0.01,0.351,-0.171,-0.185,-0.132,-0.054,-0.034,-0.547,-0.346,0.0
8.62,-0.317,-0.317,0.0,0.317,-0.161,-0.161,-0.127,-0.049,-0.024,-0.532,-0.337,0.0
8.622,-0.322,-0.342,-0.02,0.332,-0.151,-0.181,-0.122,-0.049,-0.015,-0.527,-0.332,0.0
8.624,-0.322,-0.342,-0.02,0.332,-0.151,-0.181,-0.127,-0.044,-0.015,-0.527,-0.327,0.0
